source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Upper-layer intratelencephalic,Deep-layer intratelencephalic,EFNB2,GRM5,4.286789,0.0,13.445819,0.3034213320804047,0.1422658189172381,0.023973191,0.87413234,0.32747832977886426,0.7154838643511245
CGE interneuron,Astrocyte_2,EFNA5,EPHA6,4.0666056,0.999,16.523245,-0.028298900299190976,-0.3536378759017609,0.015035191,0.8850402,1.0,0.7154838643511245
CGE interneuron,CGE interneuron,CNTN6,PTPRG,3.837322,0.0,11.639698,0.21418434659850727,0.35322644534277625,0.023381582,0.86598045,0.3302447628236162,0.71669959586277
Upper-layer intratelencephalic,Deep-layer intratelencephalic,EFNB2,EPHA6,2.7700872,1.0,7.178013,-0.11063724744751809,-0.49194955862416023,0.013934549,0.8353704,1.0,0.71669959586277
Astrocyte,Astrocyte,C3,NRP1,2.9737816,0.0,4.5308027,0.857819569044993,3.944331734512163,0.04893938,0.80124843,0.0283203125,0.71669959586277
Hippocampal CA1-3,Hippocampal CA1-3,EFNB2,EPHA4,4.060386,0.0,15.2241125,0.5818759203974581,0.9564688170756117,0.039971747,0.8808083,0.07531756876810479,0.7198810163781426
MGE interneuron,Hippocampal CA1-3,EFNB2,GRM5,4.248059,0.0,11.725865,0.2704495553156663,0.32632119971218776,0.020906603,0.8664079,0.39249459739141196,0.7206088036202859
Hippocampal CA1-3,Astrocyte_2,EFNA5,EPHA4,2.75535,1.0,6.9125504,-0.3007565855191688,-0.8924928588056185,0.008507155,0.8327627,1.0,0.7206088036202859
Hippocampal CA1-3,CGE interneuron,PDGFB,ADGRV1,1.0254232,1.0,0.7416245,-0.1823739679555888,-2.879155953428034,0.008923047,0.6199203,1.0,0.7231343019884293
Deep-layer intratelencephalic,CGE interneuron,CNTN6,PTPRG,4.0589924,0.0,14.119676,0.30930490684248857,0.4056373891823579,0.028363312,0.8767979,0.11817595395266588,0.7242863292341885
MGE interneuron,Deep-layer intratelencephalic,VEGFA,GRIN2B,3.4572644,0.0,4.4540606,0.21538414117706908,-0.23829237284182425,0.019719578,0.79988474,1.0,0.7245322006678159
MGE interneuron,CGE interneuron,CNTN6,PTPRG,3.8450832,0.0,11.726528,0.21751481584649549,0.29948800874420467,0.023556005,0.86641115,0.3192832406238654,0.7245322006678159
CGE interneuron,Deep-layer intratelencephalic,EFNB2,GRM5,4.155391,0.0,11.735727,0.24414778939407328,0.2069313056434714,0.020924188,0.8664565,0.3893452083029533,0.7284700215033643
Deep-layer intratelencephalic,Hippocampal CA1-3,VEGFA,GRIN2B,3.6758368,0.0,4.452514,0.2828918333503537,-0.14945512883412215,0.01971273,0.79985696,0.9083433191043594,0.7284700215033643
Astrocyte,Hippocampal CA1-3,PDGFB,ADGRV1,2.7071064,0.0,6.078292,0.5845250131490218,1.5850129686299943,0.07313254,0.8236141,0.020317239725035633,0.7284700215033643
Astrocyte_2,Hippocampal dentate gyrus,VEGFA,GRIN2B,4.272831,0.0,13.359903,0.6846990028971031,1.957602785759477,0.059148647,0.8737792,0.013940994901351858,0.7286999846782485
Hippocampal dentate gyrus,Hippocampal CA1-3,EFNA5,EPHA4,4.050886,0.0,15.125617,0.17215423739234859,0.21334080610038386,0.018614834,0.8804671,0.6743062635331027,0.7286999846782485
MGE interneuron,CGE interneuron,SEMA3E,NRP1,0.93751913,1.0,0.7438477,-0.13036412085985236,-0.5390181886139347,0.011425976,0.6202729,1.0,0.7315567262669579
CGE interneuron,Hippocampal dentate gyrus,EFNB2,GRM5,4.1585126,0.0,11.746985,0.24517643409603584,0.2182267472132704,0.02094426,0.866512,0.3862148104413456,0.732421875
Astrocyte_2,Hippocampal dentate gyrus,EFNA5,EPHA3,2.701255,0.887,5.0852757,-0.024263175859325317,-0.19455924608180997,0.012802628,0.8102815,1.0,0.732421875
Upper-layer intratelencephalic,Astrocyte_2,SLIT2,ROBO2,2.7076051,1.0,4.4008856,-0.4253269196864524,-2.6736291779920984,0.0042428984,0.79892176,1.0,0.732421875
Astrocyte_2,MGE interneuron,VEGFA,GRIN2B,4.2488503,0.0,13.261107,0.6764730861029811,1.916289508091873,0.05871125,0.8733694,0.01489750438894539,0.7331216976923439
CGE interneuron,Upper-layer intratelencephalic,EFNA5,EPHA7,3.4694822,0.135,11.808201,0.009388844709996461,-0.4163091754586348,0.016075986,0.8668123,1.0,0.7363879949026524
Hippocampal CA1-3,Hippocampal CA1-3,EFNA5,EPHA3,2.6982398,0.884,6.5036855,-0.007953054078658046,-0.5051197531080227,0.016373599,0.828474,1.0,0.7363879949026524
Astrocyte,Astrocyte_2,PDGFB,ADGRV1,4.945957,0.0,13.193418,1.3351563296050748,5.4065729103746385,0.15874,0.87308615,0.0007285037589264386,0.7375516509035167
Hippocampal CA1-3,Upper-layer intratelencephalic,EFNB2,EPHA6,4.0358367,0.0,15.079922,0.35270933926838677,0.4046557291163366,0.029274384,0.8803078,0.11817595395266588,0.7375516509035167
Upper-layer intratelencephalic,CGE interneuron,VEGFA,NRP1,0.9430491,1.0,0.7582816,-0.19431080829298752,-1.2586413985651232,0.007601107,0.62253356,1.0,0.7399583544591355
CGE interneuron,MGE interneuron,EFNB2,GRM5,4.1838737,0.0,11.838461,0.25352844167618904,0.2821943162843805,0.021107357,0.86696,0.3738816035736548,0.7403686179767541
CGE interneuron,MGE interneuron,EFNA5,EPHA3,2.6902342,0.966,5.6550508,-0.02185506473401529,-0.21252733372601362,0.014237087,0.8183102,1.0,0.7403686179767541
Upper-layer intratelencephalic,Hippocampal CA1-3,EFNB2,EPHA6,4.2118683,0.0,13.136206,0.3529002974093397,0.4535427928019917,0.025501084,0.8728451,0.11817595395266588,0.7419895584311749
Hippocampal dentate gyrus,Hippocampal dentate gyrus,EFNA5,EPHA7,4.030385,0.0,15.005984,0.220016058008759,0.5475092181929955,0.02042953,0.88004863,0.44901474639522815,0.7419895584311749
Hippocampal CA1-3,CGE interneuron,EFNB2,EPHA3,2.6785827,0.0,7.1081705,0.40889856359138277,0.7669690500765709,0.038178384,0.83469695,0.11817595395266588,0.7443633485645988
CGE interneuron,Upper-layer intratelencephalic,EFNB2,GRM5,4.1839046,0.0,11.838573,0.25354225430402777,0.2480182819410448,0.021107558,0.8669605,0.3708450174298899,0.7443633485645988
Astrocyte,Hippocampal dentate gyrus,CXCL12,GRM7,3.6906042,0.0,4.3470764,0.48917110379893264,2.1193104462877668,0.057840034,0.7979318,0.07395028502133384,0.7443633485645988
Hippocampal dentate gyrus,Upper-layer intratelencephalic,EFNA5,EPHA6,4.0263367,1.0,14.98236,-0.057012343736722704,-0.3384722818588912,0.013633075,0.8799654,1.0,0.7464356037595306
CGE interneuron,CGE interneuron,VEGFA,NRP1,0.94552624,1.0,0.76474744,-0.19276084213893757,-1.1030585493485108,0.007665921,0.6235307,1.0,0.7483392122708628
MGE interneuron,Hippocampal CA1-3,SLIT3,ROBO2,4.4169636,0.0,11.841875,0.08545274244035844,-0.46003881280780146,0.013010725,0.8669766,1.0,0.7483724226744624
Astrocyte_2,CGE interneuron,VEGFA,GRIN2B,4.2014704,0.0,13.065913,0.6602162982680294,1.8664872233396346,0.057847053,0.8725471,0.015391262076737276,0.7508896181328608
MGE interneuron,CGE interneuron,EFNA5,EPHA7,4.025097,0.0,15.929357,0.2081502979850473,0.08940830378830533,0.021686632,0.8831648,0.4117940511548907,0.7508896181328608
Upper-layer intratelencephalic,CGE interneuron,CNTN6,PTPRG,3.8574262,0.0,11.864615,0.2228108678370188,0.23350456202103675,0.023833392,0.8670872,0.30335544525648844,0.7523958660112254
Hippocampal dentate gyrus,CGE interneuron,EFNA5,EPHA3,2.669083,0.995,7.062183,-0.0008231194137267306,0.023841039101343053,0.017779667,0.8342487,1.0,0.7523958660112254
Astrocyte_2,Deep-layer intratelencephalic,EFNA5,EPHA7,4.0245156,0.0,16.16988,0.21012575052441707,-0.011696642462128093,0.022014087,0.88393575,0.6059645070456579,0.7553514319518735
Upper-layer intratelencephalic,MGE interneuron,CNTN6,PTPRG,4.127564,0.0,13.010549,0.3294180503608975,0.51789955555323,0.026135316,0.87231076,0.11817595395266588,0.7553514319518735
MGE interneuron,MGE interneuron,SLIT3,ROBO2,4.4339013,0.0,11.897697,0.09042062373653148,0.11723964454810876,0.013072058,0.8672476,1.0,0.7564339183825942
Deep-layer intratelencephalic,Hippocampal dentate gyrus,VEGFA,GRIN2B,3.5758827,0.0,4.31938,0.24859837402491888,-0.3086447671996537,0.019123303,0.797416,1.0,0.7564339183825942
CGE interneuron,Deep-layer intratelencephalic,FN1,ITGA6,0.9156564,0.01,0.76829535,0.01953871025392505,-0.4546549254582988,0.015482806,0.62407374,1.0,0.7566993254080413
Upper-layer intratelencephalic,Hippocampal CA1-3,CNTN6,PTPRG,4.127323,0.0,13.009527,0.32931961788594316,0.5795813609663689,0.026133267,0.8723064,0.11817595395266588,0.7598212299661322
Hippocampal CA1-3,CGE interneuron,EFNB2,EPHA6,4.023835,0.0,15.009432,0.3488507358179293,0.32302721760137887,0.029137542,0.88006073,0.1341351238774228,0.7598212299661322
MGE interneuron,Astrocyte_2,SLIT2,ROBO2,2.6507604,1.0,4.2876725,-0.4443602910087664,-2.0438905746931626,0.0041337493,0.7968202,1.0,0.7604861780517579
CGE interneuron,Deep-layer intratelencephalic,EFNB2,EPHA6,2.6386895,1.0,6.265085,-0.16991079013384955,-0.42728407189792694,0.0121623,0.82580197,1.0,0.7604861780517579
Upper-layer intratelencephalic,MGE interneuron,EFNA5,EPHA4,3.8123593,0.0,11.93229,0.07280550758457702,-0.05646086720262122,0.0146848615,0.8674146,1.0,0.7604861780517579
Astrocyte_2,Upper-layer intratelencephalic,VEGFA,GRIN2B,4.1829386,0.0,12.989568,0.6538564706119654,1.7973766150612573,0.05750905,0.8722208,0.01747187209271143,0.7642987241861292
Upper-layer intratelencephalic,CGE interneuron,EFNB2,EPHA4,2.6287704,0.07,6.5940175,0.024451964309729,-0.2674482937378153,0.017312957,0.82945186,1.0,0.7645528840638232
CGE interneuron,Deep-layer intratelencephalic,EFNA5,EPHA3,3.492907,0.0,11.99317,0.3070409447637946,0.6126082308093723,0.030193858,0.86770695,0.11817595395266588,0.7645528840638232
Deep-layer intratelencephalic,MGE interneuron,VEGFA,GRIN2B,3.5519018,0.0,4.2874384,0.24037245723079692,-0.3499580448672579,0.018981887,0.7968158,1.0,0.7645528840638232
Deep-layer intratelencephalic,Astrocyte,FN1,ITGA6,0.9481087,0.0,0.7771524,0.035188288646703876,0.3548953723694823,0.015661297,0.62541735,1.0,0.7650387195765717
Hippocampal CA1-3,Deep-layer intratelencephalic,PAM,FAP,3.086875,0.0,4.238898,0.46075724246547956,0.8743602448937708,0.055416048,0.79589254,0.11477995246739124,0.7686340621236712
MGE interneuron,CGE interneuron,SLIT3,ROBO2,4.47802,0.0,12.043106,0.10335569223114832,-0.2661765790727362,0.013231819,0.86794525,1.0,0.7686340621236712
Hippocampal dentate gyrus,CGE interneuron,EFNA5,EPHA6,4.0143356,1.0,14.912326,-0.06087094718718018,-0.420100793373849,0.0135693485,0.8797177,1.0,0.7687841001913867
CGE interneuron,Deep-layer intratelencephalic,CNTN6,PTPRG,3.940012,0.0,12.067054,0.2547085897363688,0.37193558661252446,0.024240047,0.8680591,0.18001195985189228,0.7727299551030504
Hippocampal dentate gyrus,Astrocyte_2,SLIT2,ROBO2,2.6223807,1.0,4.231151,-0.45386125223315094,-2.7141102107902135,0.0040792567,0.79574394,1.0,0.7727299551030504
CGE interneuron,CGE interneuron,SLIT3,ROBO2,4.5375943,0.0,12.913858,0.12295403216531259,-0.2584021058348873,0.014188518,0.8718947,1.0,0.7732770691678812
Deep-layer intratelencephalic,Deep-layer intratelencephalic,APOD,LEPR,1.0024955,0.0,0.77828306,0.1527079968528019,-0.1989498083932344,0.034172934,0.6255876,1.0,0.7733574754514763
Deep-layer intratelencephalic,CGE interneuron,VEGFA,GRIN2B,3.5045216,0.0,4.2243304,0.22411566939584524,-0.39976032961949626,0.018702485,0.7956128,1.0,0.7768401551425071
CGE interneuron,Upper-layer intratelencephalic,EFNA5,EPHA3,3.512991,0.0,12.151757,0.3152704989155011,0.43261598145831215,0.030593116,0.86845917,0.11817595395266588,0.7768401551425071
Deep-layer intratelencephalic,CGE interneuron,EFNA5,EPHA3,4.0139356,0.0,13.572466,0.4727097194921379,0.9351713525288257,0.034169875,0.87464714,0.11817595395266588,0.7777778175142078
Astrocyte_2,Astrocyte_2,EFNB2,EPHA6,2.6102576,1.0,4.3333845,-0.22881944926822878,-0.3438943934321772,0.008412323,0.79767734,1.0,0.7809649043457485
MGE interneuron,Deep-layer intratelencephalic,CNTN6,PTPRG,3.9477732,0.0,12.157072,0.25803905898435703,0.3181971500139529,0.024420872,0.86848414,0.1646827435362501,0.7809649043457485
CGE interneuron,CGE interneuron,SERPINF1,PLXDC1,0.9316042,0.0,0.7804237,0.18986362937713827,0.5422282319927665,0.03352865,0.6259092,0.4284133319613286,0.7816555086637597
MGE interneuron,MGE interneuron,CNTN6,PTPRG,4.115221,0.0,12.859124,0.32412199837037414,0.5838830022763979,0.025831139,0.8716573,0.11817595395266588,0.7822860556027126
MGE interneuron,Deep-layer intratelencephalic,EFNA5,EPHA6,4.010296,1.0,15.794767,-0.03724514053091699,-0.3842424881365005,0.014372319,0.88272643,1.0,0.7822860556027126
MGE interneuron,Deep-layer intratelencephalic,EFNB2,EPHA6,2.6039915,1.0,6.0240083,-0.18556308299655616,-0.5009124927626245,0.0116943,0.8229615,1.0,0.7851042284176557
Deep-layer intratelencephalic,Upper-layer intratelencephalic,VEGFA,GRIN2B,3.48599,0.0,4.1996474,0.21775584173978124,-0.4688709378978735,0.018593205,0.7951359,1.0,0.7851042284176557
CGE interneuron,Hippocampal CA1-3,EFNB2,GRM5,4.2827573,0.0,12.1951275,0.2861018481783729,0.3999496205768853,0.021743273,0.86866254,0.3192832406238654,0.7851042284176557
MGE interneuron,Hippocampal CA1-3,CNTN6,PTPRG,4.1149807,0.0,12.858115,0.3240235658954198,0.6455648076895368,0.025829112,0.87165296,0.11817595395266588,0.7868019706401793
Hippocampal dentate gyrus,Astrocyte_2,EFNA5,EPHA6,3.5514,1.0,12.210893,-0.20970635350470124,-0.6816685680955574,0.011111202,0.86873615,1.0,0.7892583733157887
Deep-layer intratelencephalic,CGE interneuron,EFNB2,EPHA3,2.591516,0.0,6.68669,0.369624428533354,0.689430306452655,0.03591459,0.8304367,0.11817595395266588,0.7892583733157887
CGE interneuron,MGE interneuron,LAMA2,ITGA1,0.88566697,0.0,0.78329664,0.25568630128212233,1.0957141493587381,0.046690904,0.62633926,0.17825789780066925,0.7899329000252684
Astrocyte_2,MGE interneuron,EFNA5,EPHA7,4.002635,0.0,15.986589,0.20215491935340094,0.16636874055573658,0.02176455,0.8833498,0.3708450174298899,0.7913252721962074
CGE interneuron,Hippocampal dentate gyrus,EFNA5,EPHA3,2.5811377,1.0,4.7935963,-0.0665571846255496,-0.36075975369116264,0.0120683,0.8056997,1.0,0.7934269250145128
Hippocampal CA1-3,Astrocyte_2,EFNB2,EPHA6,3.5608997,0.0,12.290407,0.20001532950040823,0.06145944287967042,0.023859149,0.8691058,0.4560441979104247,0.7934269250145128
Astrocyte,Hippocampal CA1-3,CXCL12,GRM7,3.574476,0.0,4.1971865,0.4509905420955551,1.8789204899184972,0.05584567,0.7950882,0.11817595395266588,0.7934269250145128
Deep-layer intratelencephalic,Astrocyte,NRG1,HLA-DPB1,4.1569896,0.0,12.81666,0.9606406438413293,3.454675598464905,0.14057827,0.87147224,0.0015202926066539464,0.7958561482748845
Hippocampal dentate gyrus,Deep-layer intratelencephalic,EFNB2,EPHA6,2.5722098,1.0,5.8031945,-0.19990040920139518,-0.6456359449902607,0.011265638,0.82022464,1.0,0.7976101286979047
Upper-layer intratelencephalic,Deep-layer intratelencephalic,CNTN6,PTPRG,3.960116,0.0,12.300229,0.2633351109748804,0.25221370329078496,0.024708444,0.86915123,0.18897723601387503,0.7976101286979047
MGE interneuron,MGE interneuron,VEGFA,NRP1,0.9091824,1.0,0.7904069,-0.18977254689852618,-1.1995678048872993,0.007923135,0.62739617,1.0,0.7981896752419031
Hippocampal CA1-3,Astrocyte_2,PDGFB,ADGRV1,4.3858333,0.0,3.8921103,0.944287717403001,1.9797067497122267,0.046828933,0.78887236,0.03548254392232045,0.8003943076539484
Upper-layer intratelencephalic,Upper-layer intratelencephalic,EFNB2,EPHA3,2.5720556,0.0,6.3596425,0.34725339573110636,0.437144593384291,0.034158,0.82687676,0.11817595395266588,0.8018080100708449
Deep-layer intratelencephalic,Deep-layer intratelencephalic,VEGFA,GRIN2B,3.4308002,0.0,4.1261373,0.19882486308703193,-0.5242732867761997,0.018267753,0.7936939,1.0,0.8018080100708449
CGE interneuron,Upper-layer intratelencephalic,CNTN6,PTPRG,3.9977198,0.0,12.307212,0.27748201646890047,0.4031385084056138,0.02472247,0.86918354,0.15189811913928286,0.8018080100708449
Deep-layer intratelencephalic,Astrocyte_2,CNTN6,PTPRG,3.9833212,0.0,13.737664,0.27944001984507016,0.42026117901696214,0.027595934,0.87530875,0.12452124534758278,0.8049399391239069
Upper-layer intratelencephalic,Hippocampal dentate gyrus,EFNB2,EPHA6,4.1289964,0.0,12.793737,0.3262560420529018,0.2718676074112061,0.024836253,0.87137187,0.1747882614063006,0.8049399391239069
Hippocampal CA1-3,MGE interneuron,EFNB2,EPHA4,2.568036,0.869,6.4588814,0.04104606584764722,-0.1240111399260111,0.01695815,0.82798225,1.0,0.8060208181984758
Astrocyte,Upper-layer intratelencephalic,CXCL12,GRM7,3.5126204,0.0,4.1173477,0.43065500340269103,1.795014045977608,0.054783378,0.79351926,0.11817595395266588,0.8060208181984758
Deep-layer intratelencephalic,MGE interneuron,EFNA5,EPHA4,3.903389,0.0,12.332703,0.10485722174840237,0.044191162526243666,0.015177642,0.8693011,1.0,0.8060208181984758
CGE interneuron,Hippocampal CA1-3,FN1,ITGA6,0.92813146,0.003,0.7977484,0.026908472837925877,-0.5905950966186384,0.016076349,0.62847614,1.0,0.8064258600195653
Deep-layer intratelencephalic,Hippocampal CA1-3,EFNB2,EPHA4,3.9733195,0.0,14.321395,0.5426017853394294,0.8789300734516958,0.037601613,0.8775621,0.09141127137884411,0.8094927506815196
CGE interneuron,MGE interneuron,CNTN6,PTPRG,4.10746,0.0,12.763907,0.32079152912238595,0.6376214388749695,0.025639871,0.87124103,0.11817595395266588,0.8094927506815196
Hippocampal dentate gyrus,MGE interneuron,EFNA5,EPHA4,2.5585365,1.0,6.4170947,-0.3686756171574622,-0.8671391509012389,0.007897407,0.82751954,1.0,0.8102481328454414
MGE interneuron,Upper-layer intratelencephalic,CNTN6,PTPRG,4.005481,0.0,12.399021,0.2808124857168887,0.34940007180704225,0.024906894,0.8696054,0.1442952344950954,0.8102481328454414
CGE interneuron,Hippocampal CA1-3,CNTN6,PTPRG,4.107219,0.0,12.762906,0.3206930966474316,0.6993032442881084,0.02563786,0.8712367,0.11817595395266588,0.8140529318928298
Upper-layer intratelencephalic,Deep-layer intratelencephalic,EFNB2,EPHA3,2.5519717,0.0,6.276645,0.3390238415793999,0.6171368427353512,0.033712216,0.8259345,0.11817595395266588,0.8144902022979575
Hippocampal CA1-3,Deep-layer intratelencephalic,EFNA5,EPHA6,3.526761,1.0,12.43525,-0.2074999432764346,-0.8031274700565656,0.011315353,0.86977077,1.0,0.8144902022979575
Upper-layer intratelencephalic,Astrocyte,FN1,ITGA6,0.9678154,0.0,0.80076784,0.04563950279024331,0.45219043624045074,0.016137198,0.6289171,1.0,0.8146414800641557
Astrocyte_2,Deep-layer intratelencephalic,VEGFA,GRIN2B,4.1277485,0.0,12.7622,0.6349254919592161,1.7419742661829312,0.056502417,0.8712336,0.01801889184652715,0.8186201899845045
Astrocyte_2,Upper-layer intratelencephalic,EFNA5,EPHA7,3.5895996,0.0,12.526703,0.051682853476220744,-0.2501086678492821,0.017054172,0.87018514,1.0,0.8187470522609055
Hippocampal CA1-3,CGE interneuron,SEMA3E,NRP1,0.96064484,1.0,0.8042091,-0.11494690656192987,-0.6254502111378386,0.012353165,0.6294173,1.0,0.8228365610815751
Astrocyte,Astrocyte,C3,ITGAM,3.7659268,0.0,12.532193,1.870069260788027,7.91167580490653,0.8809882,0.87021,1.8248906518110712e-07,0.8230189349287772
Hippocampal dentate gyrus,Deep-layer intratelencephalic,PAM,FAP,2.961306,0.0,4.0412784,0.41359580028791765,0.8235848618542829,0.052832525,0.79198736,0.11817595395266588,0.8230189349287772
Hippocampal CA1-3,MGE interneuron,EFNA5,EPHA3,2.5059724,1.0,5.127202,-0.08673486374732647,-0.5191766332324401,0.012908181,0.81091183,1.0,0.8230189349287772
Deep-layer intratelencephalic,Upper-layer intratelencephalic,EFNB2,EPHA6,3.94877,0.0,14.185755,0.31343520421035803,0.32711698549242074,0.027538553,0.87704986,0.12586197346159322,0.8231947152872368
CGE interneuron,MGE interneuron,SLIT3,ROBO2,4.4934754,0.0,12.7579365,0.11001896367069575,0.1250141177859576,0.014017206,0.8712148,1.0,0.8231947152872368
Deep-layer intratelencephalic,Hippocampal dentate gyrus,SEMA3E,NRP1,2.6156542,0.0,4.0393634,0.5538194892612175,1.4912263007834476,0.0620472,0.7919483,0.02906552931230639,0.8273054238129586
Hippocampal CA1-3,CGE interneuron,EFNA5,EPHA7,3.5415618,0.0,12.541213,0.03789549523952971,-0.32947667813175974,0.017073926,0.8702506,1.0,0.8273054238129586
Deep-layer intratelencephalic,Hippocampal CA1-3,SERPINF1,PLXDC1,0.9033438,0.0,0.81595474,0.189997739452262,-0.10208476743459705,0.03505514,0.63110673,0.8116955540290125,0.8310111287777253
Upper-layer intratelencephalic,Upper-layer intratelencephalic,CNTN6,PTPRG,4.0178237,0.0,12.545028,0.28610853770741207,0.28341662508387433,0.025200188,0.8702678,0.16800118326280394,0.8316067703235734
CGE interneuron,CGE interneuron,EFNB2,EPHA4,2.4973726,1.0,5.755365,-0.03482157837660247,-0.20278280701158202,0.015111028,0.8196137,1.0,0.8316067703235734
CGE interneuron,Hippocampal CA1-3,SLIT3,ROBO2,4.4765377,0.0,12.698078,0.10505108237452271,-0.4522643395699526,0.013951439,0.8709507,1.0,0.8323648780127113
CGE interneuron,CGE interneuron,EFNA5,EPHA4,3.5697057,0.75,12.599592,-0.007530932505876314,-0.2719769056637942,0.015506099,0.87051255,1.0,0.8359232290164247
Deep-layer intratelencephalic,MGE interneuron,EFNB2,EPHA4,2.4809694,1.0,6.0759006,0.0017719307896184866,-0.20154988354992698,0.015952611,0.8235855,1.0,0.8359232290164247
Deep-layer intratelencephalic,CGE interneuron,EFNB2,EPHA6,3.9367685,0.0,14.119444,0.30957660075990057,0.24548847397746298,0.027409825,0.876797,0.19451466434930748,0.8369604122390486
Hippocampal CA1-3,MGE interneuron,VEGFA,NRP1,0.9334067,1.0,0.8436742,-0.17461467124010693,-1.4368353574264476,0.008457093,0.63498706,1.0,0.8391652088585064
Upper-layer intratelencephalic,Deep-layer intratelencephalic,PAM,FAP,2.9214315,0.0,3.978524,0.3986192166717151,0.7422198229398798,0.052012123,0.79069525,0.11817595395266588,0.8402543686843597
Astrocyte,Astrocyte,APOE,TREM2,2.4796226,0.0,5.0959783,1.064528538712647,4.657013722042809,0.32462725,0.8104431,0.00034948846391329446,0.8402543686843597
Astrocyte_2,Deep-layer intratelencephalic,EFNA5,EPHA3,3.6130245,0.0,12.722926,0.34933495353001887,0.778808738418725,0.032031085,0.87106055,0.11817595395266588,0.8446004430947307
Deep-layer intratelencephalic,Deep-layer intratelencephalic,FN1,ITGA6,0.9739399,0.0,0.84416103,0.0504487243855494,-0.6386111894641318,0.017011663,0.6350539,1.0,0.8472988270298203
Deep-layer intratelencephalic,Hippocampal dentate gyrus,CNTN6,PTPRG,3.9247904,0.0,13.4421835,0.25634292442911893,0.2027519017553825,0.02700238,0.8741174,0.24552584004074623,0.8507886962791968
MGE interneuron,CGE interneuron,EFNB2,EPHA4,2.4626746,1.0,5.5339017,-0.05047387123930909,-0.2764112278762796,0.0145295635,0.81669474,1.0,0.8533377309806727
Astrocyte,Hippocampal dentate gyrus,APOE,SORL1,3.9241996,0.0,15.224085,0.4922356864266879,0.6988234960508266,0.043017074,0.8808081,0.11817595395266588,0.8554118064981724
Deep-layer intratelencephalic,Astrocyte,SEMA3E,NRP1,0.9193799,1.0,0.84476334,-0.08305384966736093,0.17733123130752526,0.0129761025,0.6351365,1.0,0.8554120089975674
CGE interneuron,Hippocampal CA1-3,VEGFA,GRIN2B,3.6358395,0.0,3.917695,0.2578642195248377,0.019434154760216815,0.01734491,0.78941745,0.879067947843078,0.8577287646428887
Hippocampal CA1-3,Upper-layer intratelencephalic,EFNB2,EPHA4,3.9229424,0.0,14.416844,0.5320648018486276,0.7435438967564143,0.037852217,0.87791854,0.11817595395266588,0.8600415292313748
CGE interneuron,Upper-layer intratelencephalic,EFNB2,EPHA3,2.440658,0.0,5.5507984,0.2879798530447749,0.5018100801105243,0.029813653,0.81692284,0.11817595395266588,0.8621348358684235
Astrocyte,CGE interneuron,CXCL12,GRM7,3.3556037,0.0,3.9146814,0.3790313403626273,1.8162482215202895,0.052086804,0.78935355,0.11817595395266588,0.8621348358684235
Upper-layer intratelencephalic,CGE interneuron,SERPINF1,PLXDC1,0.95919895,0.0,0.8481602,0.21011486055588952,0.3352412962606255,0.036438752,0.63560134,0.3472132429985577,0.8635048339429294
Upper-layer intratelencephalic,CGE interneuron,EFNA5,EPHA3,3.922906,0.0,13.131802,0.44065800532831256,0.8345193227999608,0.033060465,0.8728265,0.11817595395266588,0.8646780581157294
Astrocyte,Deep-layer intratelencephalic,CXCL12,GRM7,3.3513114,0.0,3.9091413,0.37762002602786676,1.6812345260620902,0.052013088,0.7892357,0.11817595395266588,0.8665559703621584
Hippocampal dentate gyrus,Upper-layer intratelencephalic,EFNA5,EPHA4,3.9134426,0.0,14.323572,0.12234311884351817,0.0004158857811864536,0.01762777,0.8775702,0.8337063891522659,0.8693210963369542
Deep-layer intratelencephalic,Deep-layer intratelencephalic,EFNB2,EPHA4,3.6974344,0.0,12.797083,0.44261920102081037,0.48131929558920117,0.033599447,0.87138665,0.11817595395266588,0.8709924290365595
CGE interneuron,Deep-layer intratelencephalic,SERPINF1,PLXDC1,0.9861414,0.0,0.8497801,0.2230435827699866,0.36116218548540635,0.036508344,0.6358223,0.29818105735951994,0.8715772204864634
Astrocyte,Upper-layer intratelencephalic,APOE,SORL1,3.9104223,0.0,15.12749,0.4868718381878681,0.5913035514417229,0.042744137,0.88047355,0.11817595395266588,0.8739708382367585
Hippocampal CA1-3,Astrocyte_2,EFNB2,EPHA4,2.4339058,1.0,5.6710744,-0.007562556706258383,-0.17074624051776066,0.014889717,0.8185204,1.0,0.8754437679820306
Upper-layer intratelencephalic,Hippocampal CA1-3,VEGFA,GRIN2B,3.6333623,0.0,3.8845713,0.2563142533707877,-0.13614869445639566,0.017198263,0.78871083,0.9083433191043594,0.8754437679820306
CGE interneuron,Deep-layer intratelencephalic,EFNA5,EPHA7,3.9043984,0.0,15.2424135,0.1678317417581928,-0.17789715007148077,0.020751411,0.88087124,0.9815856429114942,0.8786269863015186
Deep-layer intratelencephalic,Upper-layer intratelencephalic,SERPINF1,PLXDC1,0.9266968,0.0,0.8585513,0.2042054280366345,0.08867320722717054,0.036885176,0.6370104,0.4150785338079279,0.8796292479443039
MGE interneuron,Upper-layer intratelencephalic,PAM,FAP,3.2215407,0.0,3.8578582,0.47952213756268086,1.2127932866949789,0.05043463,0.78813535,0.0898672443864116,0.8799102473117038
